Year	Name	Dept	Minister	Minister Rank	Attending Cabinet	CSYB	Dods	Vachers	Hansard	Sellers' Data	Thatcher 1	Thatcher 2	Thatcher 3	Major 1	Major 2	Blair 1	Blair 2	Blair 3	Brown	Centre	Party	Kavanagh & Seldon	Hennessy	Blick	Lee et al.	Who's Who	Debretts	Other Book / Source	OTHER x2
1979	Baron, Tom	DoE	Heseltine, Michael	SOS	Cab				HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 194				Heseltine; 200	1986 (Treasury and Civil Service Committee)
1979	Cardona, George	HMT	Lawson, Nigel	MOS	Non					Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196					1986 (Treasury and Civil Service Committee)
1979	Cooke, Robert	DoE	Heseltine, Michael	SOS	Cab		1980		HC Deb 11 December 1979 vol 975 c565W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1979	Cropper, Peter	HMT	Biffen, John	MOS	Cab				HC Deb 18 May 1979 vol 967 cc7-8W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes		Lawson; 24	1986 (Treasury and Civil Service Committee)
1979	Dyson, Roger	DHSS	Jenkin, Patrick	SOS	Cab				HC Deb 16 January 1989 vol 145 c35W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes		Tony Hockley's Thesis	1986 (Treasury and Civil Service Committee)
1979	Heggie, Ian	DTp	Fowler, Norman	SOS	Cab		1980		HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1979	Hoskyns, John	PM	Thatcher, Margaret	SOS	Cab	1980	1980	1979.3	HC Deb 18 May 1979 vol 967 cc7-8W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 199		Yes			1986 (Treasury and Civil Service Committee)
1979	Howe, Derek	CO	Maude, Angus	MOS	Cab				PREM 19/248 (National Archives), p. 68	Yes	1	0	0	0	0	0	0	0	0	1	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1979	Portillo, Michael	DEn	Howell, David	SOS	Cab				HC Deb 18 May 1979 vol 967 cc7-8W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		1986 (Treasury and Civil Service Committee)
1979	Rayner, Derek	PM	Thatcher, Margaret	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	1	Conservative		Yes; 589			Yes			
1979	Ridley, Adam	HMT	Howe, Geoffrey	SOS	Cab				HC Deb 18 May 1979 vol 967 cc7-8W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes	Yes	Lawson; 24	1986 (Treasury and Civil Service Committee)
1979	Sexton, Stuart	DES	Carlisle, Mark	SOS	Cab		1980		HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1979	Shepherd, Robert	DE	Prior, James	SOS	Cab				HC Deb 18 May 1979 vol 967 cc7-8W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1979	Stephens, Caroline	PM	Thatcher, Margaret	SOS	Cab	1980	1980	1979.2	HC Deb 16 January 1989 vol 145 cc1-2W	NL	1	0	0	0	0	0	0	0	0	1	Conservative	Yes							
1979	Strauss, Norman	PM	Thatcher, Margaret	SOS	Cab				HC Deb 27 July 1979 vol 971 c515W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 1				1986 (Treasury and Civil Service Committee)
1979	Yonge, Felicity	CWOC	Jopling, Michael	SOS	Non					Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1980	Baron, Tom	DoE	Heseltine, Michael	SOS	Cab				HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative							Heseltine; 200	
1980	Cardona, George	HMT	Lawson, Nigel	MOS	Non	1981			HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196					
1980	Cooke, Robert	DoE	Heseltine, Michael	SOS	Cab	1981	1981	1980.1	HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1980	Cropper, Peter	HMT	Biffen, John	MOS	Cab	1981			HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes		Lawson; 24	
1980	Dyson, Roger	DHSS	Jenkin, Patrick	SOS	Cab				HC Deb 09 May 1980 vol 984 c267W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes		Tony Hockley's Thesis	
1980	Heggie, Ian	DTp	Fowler, Norman	SOS	Cab	1981	1981	1980.1	HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								
1980	Hoskyns, John	PM	Thatcher, Margaret	SOS	Cab	1981	1981	1980.1	HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 199		Yes			
1980	Howe, Derek	CO	Maude, Angus	MOS	Cab				HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative					Yes			
1980	Portillo, Michael	DEn	Howell, David	SOS	Cab	1981			HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		
1980	Rayner, Derek	PM	Thatcher, Margaret	SOS	Cab	1981	1981		HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes	Yes; 589			Yes			
1980	Ridley, Adam	HMT	Howe, Geoffrey	SOS	Cab	1981			HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes	Yes	Lawson; 263	
1980	Sexton, Stuart	DES	Carlisle, Mark	SOS	Cab	1981	1981		HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								
1980	Shepherd, Robert	DE	Prior, James	SOS	Cab	1981				Yes	1	0	0	0	0	0	0	0	0	0	Conservative								
1980	Stephens, Caroline	PM	Thatcher, Margaret	SOS	Cab	1981	1981	1980.1	HC Deb 05 February 1980 vol 978 cc169-70W	NL	1	0	0	0	0	0	0	0	0	1	Conservative	Yes							
1980	Strauss, Norman	PM	Thatcher, Margaret	SOS	Cab	1981	1981	1980.4	HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 1				
1980	Yonge, Felicity	CWOC	Jopling, Michael	SOS	Non	1981			HC Deb 05 February 1980 vol 978 cc169-70W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1980	Young, David	DI	Joseph, Keith	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 193		Yes	Yes		1986 (Treasury and Civil Service Committee)
1981	Cardona, George	HMT	Lawson, Nigel	MOS	Non					Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196					
1981	Cooke, Robert	DoE	Heseltine, Michael	SOS	Cab	1982	1982	1981.1	HC Deb 30 March 1981 vol 2 cc126-34	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1981	Cropper, Peter	HMT	Biffen, John	MOS	Cab	1982	1982			Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes		Lawson; 24	
1981	Cropper, Peter	HMT	Brittan, Leon	MOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1981	Dobbs, Michael	DE	Tebbitt, Norman	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 197		Yes	Yes	Tebitt; 213	
1981	Dyson, Roger	DHSS	Jenkin, Patrick	SOS	Cab				HC Deb 16 January 1989 vol 145 c35W	No	1	0	0	0	0	0	0	0	0	0	Conservative					Yes		Tony Hockley's Thesis	
1981	Harris, Robin	HMT	Brittan, Leon	MOS	Cab	1982	1982			Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1981	Heggie, Ian	DTp	Fowler, Norman	SOS	Cab			1981.1	HC Deb 16 January 1989 vol 145 cc100-1W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								
1981	Hoskyns, John	PM	Thatcher, Margaret	SOS	Cab	1982	1982	1981.1	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 199		Yes			
1981	Howe, Derek	CO	Maude, Angus	MOS	Cab					No	1	0	0	0	0	0	0	0	0	1	Conservative					Yes			
1981	Howe, Derek	LOC	Pym, Francis	SOS	Cab					No	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1981	Portillo, Michael	DEn	Howell, David	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		
1981	Rayner, Derek	PM	Thatcher, Margaret	SOS	Cab	1982	1982		HC Deb 17 December 1981 vol 15 c188W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes	Yes; 589			Yes			
1981	Ridley, Adam	HMT	Howe, Geoffrey	SOS	Cab	1982	1982			Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes	Yes	Lawson; 263	
1981	Sexton, Stuart	DES	Carlisle, Mark	SOS	Cab		1982		HC Deb 30 March 1981 vol 2 c10W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1981	Shepherd, Robert	NIO	Prior, James	SOS	Cab		1982		PREM 19/1043 (National Archives), p.173	No	1	0	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1981	Stephens, Caroline	PM	Thatcher, Margaret	SOS	Cab	1982	1982	1981.1		NL	1	0	0	0	0	0	0	0	0	1	Conservative	Yes							
1981	Strauss, Norman	PM	Thatcher, Margaret	SOS	Cab			1981.1	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 1				
1981	Walters, Alan	PM	Thatcher, Margaret	SOS	Cab		1982	1981.1	HC Deb 16 January 1989 vol 145 cc1-2W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 187		Yes			1986 (Treasury and Civil Service Committee)
1981	Yonge, Felicity	CWOC	Jopling, Michael	SOS	Non	1982	1982			Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1981	Young, David	DI	Jenkin, Patrick	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 193		Yes	Yes		
1981	Young, David	DES	Joseph, Keith	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 194			Yes	The Times, 26 March 1987	
1981	Young, David	DI	Joseph, Keith	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 193		Yes	Yes		
1982	Berman, Ed	DoE	Heseltine, Michael	SOS	Cab				HL Deb 26 October 1982 vol 435 cc425-74	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes		Heseltine; 200	1986 (Treasury and Civil Service Committee)
1982	Cooke, Robert	DoE	Heseltine, Michael	SOS	Cab		1983	1982.1	HC Deb 07 December 1982 vol 33 cc465-78W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1982	Cropper, Peter	HMT	Brittan, Leon	MOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1982	Dobbs, Michael	DE	Tebbitt, Norman	SOS	Cab	1983				Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 197		Yes	Yes	Tebitt; 213	1986 (Treasury and Civil Service Committee)
1982	French, Douglas	HMT	Howe, Geoffrey	SOS	Cab	1983	1983			NL	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		1986 (Treasury and Civil Service Committee)
1982	Harris, Robin	HMT	Brittan, Leon	MOS	Cab	1983				Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1982	Hoskyns, John	DTp	Howell, David	SOS	Cab				HC Deb 16 January 1989 vol 145 cc100-1W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1982	Hoskyns, John	PM	Thatcher, Margaret	SOS	Cab			1982.1	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 199		Yes			
1982	Howe, Derek	LOC	Biffen, John	SOS	Cab					No	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1982	Howe, Derek	LOC	Pym, Francis	SOS	Cab					No	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1982	Letwin, Oliver	DES	Joseph, Keith	SOS	Cab		1983			Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		1986 (Treasury and Civil Service Committee)
1982	Monckton, Christopher	PM	Thatcher, Margaret	SOS	Cab	1983	1983	1982.4	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 2	Yes			
1982	Mount, Ferdinand	PM	Thatcher, Margaret	SOS	Cab	1983	1983	1982.3	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 191		Yes	Yes		1986 (Treasury and Civil Service Committee)
1982	Parsons, Anthony	PM	Thatcher, Margaret	SOS	Cab	1983	1983		HL Deb 09 November 1982 vol 436 cc126-226	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 187		Yes			
1982	Rayner, Derek	PM	Thatcher, Margaret	SOS	Cab	1983	1983	1982.1		Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes	Yes; 589			Yes			
1982	Ridley, Adam	HMT	Howe, Geoffrey	SOS	Cab	1983	1983			Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes	Yes	Lawson; 263	
1982	Sexton, Stuart	DES	Joseph, Keith	SOS	Cab	1983	1983			No	1	0	0	0	0	0	0	0	0	0	Conservative								
1982	Shepherd, Robert	NIO	Prior, James	SOS	Cab		1983	1982.1		No	1	0	0	0	0	0	0	0	0	0	Conservative								
1982	Sherbourne, Stephen	DI	Jenkin, Patrick	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	NL	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1982	Shipley, Peter	PM	Thatcher, Margaret	SOS	Cab	1983	1983	1982.4	HC Deb 16 November 1987 vol 122 c383W	Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 190	Yes, p. 109 row 3				1986 (Treasury and Civil Service Committee)
1982	Stephens, Caroline	PM	Thatcher, Margaret	SOS	Cab	1983	1983	1982.1		NL	1	0	0	0	0	0	0	0	0	1	Conservative	Yes							
1982	Sterling, Jeffrey	DI	Jenkin, Patrick	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes		Young; 236	1986 (Treasury and Civil Service Committee)
1982	True, Nicholas	DHSS	Fowler, Norman	SOS	Cab			1982.3	HC Deb 16 January 1989 vol 145 cc47	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 195		Yes	Yes	Fowler; 193	1986 (Treasury and Civil Service Committee)
1982	Walters, Alan	PM	Thatcher, Margaret	SOS	Cab	1983	1983	1982.1		Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 212		Yes			
1982	Yonge, Felicity	CWOC	Jopling, Michael	SOS	Non	1983	1983			Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1982	Young, David	DI	Jenkin, Patrick	SOS	Cab				HC Deb 04 February 1982 vol 17 c195W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 193		Yes	Yes		
1982	Young, David	DES	Joseph, Keith	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 194			Yes	The Times, 26 March 1987	
1983	Berman, Ed	DoE	Heseltine, Michael	SOS	Cab				HC Deb 04 February 1985 vol 72 cc425-6W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes	Heseltine; 200	
1983	Berman, Ed	DoE	King, Tom	SOS	Cab				HC Deb 04 February 1985 vol 72 cc425-6W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		
1983	Bickham, Edward	NIO	Prior, James	SOS	Cab		1984	1983.3	PREM 19/1043 (National Archive), p.63	Yes	1	1	0	0	0	0	0	0	0	0	Conservative						Yes		1986 (Treasury and Civil Service Committee)
1983	Butler, Christopher	WO	Edwards, Nicholas	SOS	Cab				HC Deb 30 October 1984 vol 65 c885W	Yes	1	1	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		1986 (Treasury and Civil Service Committee)
1983	Cooke, Robert	DoE	Heseltine, Michael	SOS	Cab				HC Deb 31 January 1989 vol 146 c205W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1983	Cooke, Robert	DoE	King, Tom	SOS	Cab			1983.1	HC Deb 31 January 1989 vol 146 c205W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1983	Cooke, Robert	DoE	Jenkin, Patrick	SOS	Cab	1984	1984	1983.2	HC Deb 31 January 1989 vol 146 c205W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1983	Dobbs, Michael	DTI	Tebbitt, Norman	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative			Yes; 197		Yes	Yes	Tebitt; 213	1986 (Treasury and Civil Service Committee)
1983	Dobbs, Michael	DE	Tebbitt, Norman	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 197		Yes	Yes		1986 (Treasury and Civil Service Committee)
1983	Edwards, Sam	DEn	Walker, Peter	SOS	Cab					Yes	0	1	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		1986 (Treasury and Civil Service Committee)
1983	French, Douglas	HMT	Howe, Geoffrey	SOS	Cab					NL	1	0	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		
1983	Harris, Robin	HMT	Brittan, Leon	MOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1983	Harris, Robin	HO	Brittan, Leon	SOS	Cab				HC Deb 16 January 1989 vol 145 cc5-6W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative					Yes			1986 (Treasury and Civil Service Committee)
1983	Hobson, David	PM	Thatcher, Margaret	SOS	Cab	1984	1984		HC Deb 24 July 1987 vol 120 cc543-4W	Yes	0	1	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 4	Yes			
1983	Hoskyns, John	DTp	King, Tom	SOS	Cab				HC Deb 16 January 1989 vol 145 cc100-1W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative								
1983	Hoskyns, John	DTp	Ridley, Nicholas	SOS	Cab				HC Deb 16 January 1989 vol 145 cc100-1W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative								
1983	Houston, John	FCO	Howe, Geoffrey	SOS	Cab					Yes	0	1	0	0	0	0	0	0	0	0	Conservative							Howe; 323	1986 (Treasury and Civil Service Committee)
1983	Howe, Derek	LOC	Biffen, John	SOS	Cab					No	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1983	Ibbs, Robin	PM	Thatcher, Margaret	SOS	Cab	1984	1984	1983.3		Yes	0	1	0	0	0	0	0	0	0	1	Conservative	Yes	Yes; 612			Yes	Yes		
1983	Letwin, Oliver	DES	Joseph, Keith	SOS	Cab		1984			Yes	1	1	0	0	0	0	0	0	0	0	Conservative					Yes	Yes		
1983	Letwin, Oliver	PM	Thatcher, Margaret	SOS	Cab	1984	1984	1983.3	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	0	1	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 5	Yes	Yes		1986 (Treasury and Civil Service Committee)
1983	Lord, Rodney	HMT	Lawson, Nigel	SOS	Cab	1984	1984			Yes	0	1	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1983	Mockler, Christopher	DoE	King, Tom	SOS	Cab				HC Deb 31 January 1989 vol 146 c205W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative								
1983	Mockler, Christopher	DoE	Jenkin, Patrick	SOS	Cab	1984	1984	1983.4	HC Deb 31 January 1989 vol 146 c205W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1983	Monckton, Christopher	PM	Thatcher, Margaret	SOS	Cab	1984	1984	1983.1	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	1	1	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 2	Yes			1986 (Treasury and Civil Service Committee)
1983	Mount, Ferdinand	PM	Thatcher, Margaret	SOS	Cab	1984		1983.1	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	1	1	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 191		Yes	Yes		1986 (Treasury and Civil Service Committee)
1983	Owen, Nicholas	PM	Thatcher, Margaret	SOS	Cab	1984		1983.3	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	0	1	0	0	0	0	0	0	0	1	Conservative	Yes							
1983	Parsons, Anthony	PM	Thatcher, Margaret	SOS	Cab			1983.1	HC Deb 22 December 1983 vol 51 cc583-90	Yes	1	1	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 187		Yes			1986 (Treasury and Civil Service Committee)
1983	Pascall, David	PM	Thatcher, Margaret	SOS	Cab	1984	1984	1983.3	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	0	1	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 110 row 1	Yes			
1983	Portillo, Michael	DTI	Parkinson, Cecil	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative					Yes	Yes	Parkinson; 252	1986 (Treasury and Civil Service Committee)
1983	Portillo, Michael	HMT	Moore, John	MOS	Non	1984			HC Deb 31 October 1984 vol 65 cc1067-8W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative					Yes	Yes	Gove; 116	1986 (Treasury and Civil Service Committee)
1983	Ramsay, Katherine	DTp	King, Tom	SOS	Cab				HC Deb 16 January 1989 vol 145 cc100-1W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1983	Ramsay, Katherine	DTp	Ridley, Nicholas	SOS	Cab			1983.4	HC Deb 16 January 1989 vol 145 cc100-1W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1983	Rayner, Derek	PM	Thatcher, Margaret	SOS	Cab			1983.1		Yes	1	0	0	0	0	0	0	0	0	1	Conservative	Yes	Yes; 589			Yes			
1983	Redwood, John	PM	Thatcher, Margaret	SOS	Cab	1984	1984	1983.4	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	0	1	0	0	0	0	0	0	0	1	Conservative	Yes				Yes	Yes		1986 (Treasury and Civil Service Committee)
1983	Ridley, Adam	HMT	Lawson, Nigel	SOS	Cab	1984	1984			Yes	0	1	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes	Yes	Lawson; 263	1986 (Treasury and Civil Service Committee)
1983	Ridley, Adam	HMT	Howe, Geoffrey	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative			Yes; 196		Yes	Yes	Lawson; 263	
1983	Rouse, Lynda	DEn	Lawson, Nigel	SOS	Cab					Yes	1	0	0	0	0	0	0	0	0	0	Conservative							COI's HERMES - Government Press Releases, 26 July 1993	1986 (Treasury and Civil Service Committee)
1983	Rouse, Lynda	HMT	Lawson, Nigel	SOS	Cab				HC Deb 10 April 1984 vol 58 cc155-6W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1983	Sexton, Stuart	DES	Joseph, Keith	SOS	Cab	1984	1984			No	1	1	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1983	Shepherd, Robert	NIO	Prior, James	SOS	Cab			1983.1		No	1	1	0	0	0	0	0	0	0	0	Conservative								
1983	Sherbourne, Stephen	DI	Jenkin, Patrick	SOS	Cab				HC Deb 27 January 1989 vol 145 c767W	NL	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1983	Shipley, Peter	PM	Thatcher, Margaret	SOS	Cab	1984	1984	1983.1	HC Deb 16 November 1987 vol 122 c383W	Yes	1	1	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 190	Yes, p. 109 row 3				1986 (Treasury and Civil Service Committee)
1983	Stephens, Caroline	PM	Thatcher, Margaret	SOS	Cab	1984		1983.1		NL	1	1	0	0	0	0	0	0	0	1	Conservative	Yes							1986 (Treasury and Civil Service Committee)
1983	Sterling, Jeffrey	DTI	Parkinson, Cecil	SOS	Cab				HC Deb 10 November 1987 vol 122 cc501-20	Yes	0	1	0	0	0	0	0	0	0	0	Conservative					Yes		Young; 236	1986 (Treasury and Civil Service Committee)
1983	Sterling, Jeffrey	DTI	Tebbitt, Norman	SOS	Cab				HC Deb 10 November 1987 vol 122 cc501-20	Yes	0	1	0	0	0	0	0	0	0	0	Conservative					Yes		Young; 236	1986 (Treasury and Civil Service Committee)
1983	Sterling, Jeffrey	DI	Jenkin, Patrick	SOS	Cab				HC Deb 27 March 1986 vol 94 c610W	Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes		Young; 236	
1983	True, Nicholas	DHSS	Fowler, Norman	SOS	Cab					Yes	1	1	0	0	0	0	0	0	0	0	Conservative			Yes; 195		Yes	Yes	Fowler; 193	1986 (Treasury and Civil Service Committee)
1983	Walters, Alan	PM	Thatcher, Margaret	SOS	Cab			1983.1		Yes	1	1	0	0	0	0	0	0	0	1	Conservative	Yes		Yes; 212		Yes			
1983	Ward, Alison	CWOC	Wakeham, John	SOS	Non				1986 (Treasury and Civil Service Committee)	Yes	0	1	0	0	0	0	0	0	0	0	Conservative								
1983	Yonge, Felicity	CWOC	Jopling, Michael	SOS	Non					Yes	1	0	0	0	0	0	0	0	0	0	Conservative					Yes			
1983	Yonge, Felicity	CWOC	Wakeham, John	SOS	Non	1984	1984			Yes	0	1	0	0	0	0	0	0	0	0	Conservative								1986 (Treasury and Civil Service Committee)
1983	Young, Robert	PM	Thatcher, Margaret	SOS	Cab	1984	1984	1983.3	HC Deb 24 July 1987 vol 120 cc543-4W	Yes	0	1	0	0	0	0	0	0	0	1	Conservative	Yes			Yes, p. 109 row 6	Yes			
1984	Bickham, Edward	NIO	Hurd, Douglas	SOS	Cab		1985	1984.4	HC Deb 30 October 1984 vol 65 cc905-6W	Yes	0	1	0	0	0	0	0	0	0	0	Conservative						Yes		1986 (Treasury and Civil Service Committee)
1984	Bickham, Edward	NIO	Prior, James	SOS	Cab			1984.1		Yes	0	1	0	0	0	0	0	0	0	0	Conservative						Yes		
